 time            v(g_pulse)      v(n1)          
 3.20004724e-10  0.00000000e+00  3.63827386e-01 
 3.20011024e-10  0.00000000e+00  3.63901840e-01 
 3.20023102e-10  0.00000000e+00  3.64046391e-01 
 3.20047259e-10  0.00000000e+00  3.64342122e-01 
 3.20080425e-10  0.00000000e+00  3.64761294e-01 
 3.20110931e-10  0.00000000e+00  3.65158871e-01 
 3.20144593e-10  0.00000000e+00  3.65609210e-01 
 3.20176843e-10  0.00000000e+00  3.66050693e-01 
 3.20212729e-10  0.00000000e+00  3.66551905e-01 
 3.20247769e-10  0.00000000e+00  3.67050033e-01 
 3.20286217e-10  0.00000000e+00  3.67605034e-01 
 3.20324319e-10  0.00000000e+00  3.68162411e-01 
 3.20365793e-10  0.00000000e+00  3.68776052e-01 
 3.20407454e-10  0.00000000e+00  3.69398456e-01 
 3.20452554e-10  0.00000000e+00  3.70077706e-01 
 3.20498399e-10  0.00000000e+00  3.70772813e-01 
 3.20547878e-10  0.00000000e+00  3.71527028e-01 
 3.20598730e-10  0.00000000e+00  3.72305396e-01 
 3.20653571e-10  0.00000000e+00  3.73147369e-01 
 3.20710530e-10  0.00000000e+00  3.74023657e-01 
 3.20772046e-10  0.00000000e+00  3.74971120e-01 
 3.20836623e-10  0.00000000e+00  3.75966010e-01 
 3.20906633e-10  0.00000000e+00  3.77044087e-01 
 3.20980969e-10  0.00000000e+00  3.78187465e-01 
 3.21062084e-10  0.00000000e+00  3.79432854e-01 
 3.21149340e-10  0.00000000e+00  3.80769368e-01 
 3.21245491e-10  0.00000000e+00  3.82237866e-01 
 3.21350566e-10  0.00000000e+00  3.83837266e-01 
 3.21468022e-10  0.00000000e+00  3.85618321e-01 
 3.21599018e-10  0.00000000e+00  3.87596291e-01 
 3.21748550e-10  0.00000000e+00  3.89843695e-01 
 3.21920038e-10  0.00000000e+00  3.92408117e-01 
 3.22122025e-10  0.00000000e+00  3.95412099e-01 
 3.22363248e-10  0.00000000e+00  3.98978324e-01 
 3.22661279e-10  0.00000000e+00  4.03355800e-01 
 3.23038973e-10  0.00000000e+00  4.08863646e-01 
 3.23537158e-10  0.00000000e+00  4.16070625e-01 
 3.24094062e-10  0.00000000e+00  4.24060653e-01 
 3.24706737e-10  0.00000000e+00  4.32781534e-01 
 3.25374260e-10  0.00000000e+00  4.42211409e-01 
 3.26135686e-10  0.00000000e+00  4.52888156e-01 
 3.26914163e-10  0.00000000e+00  4.63725523e-01 
 3.27701221e-10  0.00000000e+00  4.74607941e-01 
 3.28523524e-10  0.00000000e+00  4.85901951e-01 
 3.29207649e-10  0.00000000e+00  4.95241772e-01 
 3.29984367e-10  0.00000000e+00  5.05783194e-01 
 3.30766785e-10  0.00000000e+00  5.16335948e-01 
 3.31383583e-10  0.00000000e+00  5.24609428e-01 
 3.32157135e-10  0.00000000e+00  5.34926811e-01 
 3.33276193e-10  0.00000000e+00  5.49735553e-01 
 3.34216819e-10  0.00000000e+00  5.62074778e-01 
 3.35178679e-10  0.00000000e+00  5.74587970e-01 
 3.36322814e-10  0.00000000e+00  5.89330739e-01 
 3.37483024e-10  0.00000000e+00  6.04118558e-01 
 3.37871273e-10  0.00000000e+00  6.09029819e-01 
 3.38302506e-10  0.00000000e+00  6.14462364e-01 
 3.38394019e-10  0.00000000e+00  6.15612152e-01 
 3.38533006e-10  0.00000000e+00  6.17356339e-01 
 3.38652409e-10  0.00000000e+00  6.18852760e-01 
 3.38781085e-10  0.00000000e+00  6.20463309e-01 
 3.38817587e-10  0.00000000e+00  6.20919794e-01 
 3.38855434e-10  0.00000000e+00  6.21392898e-01 
 3.38873314e-10  0.00000000e+00  6.21616357e-01 
 3.38889852e-10  0.00000000e+00  6.21823015e-01 
 3.38902437e-10  0.00000000e+00  6.21980274e-01 
 3.38916233e-10  0.00000000e+00  6.22152668e-01 
 3.38943825e-10  0.00000000e+00  6.22497447e-01 
 3.38999009e-10  0.00000000e+00  6.23186954e-01 
 3.39109378e-10  0.00000000e+00  6.24565658e-01 
 3.39330115e-10  0.00000000e+00  6.27321194e-01 
 3.39631283e-10  0.00000000e+00  6.31075342e-01 
 3.39969229e-10  0.00000000e+00  6.35278701e-01 
 3.40388385e-10  0.00000000e+00  6.40476723e-01 
 3.40896938e-10  0.00000000e+00  6.46758494e-01 
 3.41461548e-10  0.00000000e+00  6.53698186e-01 
 3.42068957e-10  0.00000000e+00  6.61121668e-01 
 3.42609583e-10  0.00000000e+00  6.67691582e-01 
 3.43154109e-10  0.00000000e+00  6.74272201e-01 
 3.43722428e-10  0.00000000e+00  6.81100310e-01 
 3.44277659e-10  0.00000000e+00  6.87731247e-01 
 3.44866578e-10  0.00000000e+00  6.94720981e-01 
 3.45422989e-10  0.00000000e+00  7.01283620e-01 
 3.45975921e-10  0.00000000e+00  7.07765517e-01 
 3.46536103e-10  0.00000000e+00  7.14292092e-01 
 3.47123741e-10  0.00000000e+00  7.21095072e-01 
 3.47776123e-10  0.00000000e+00  7.28595490e-01 
 3.48589013e-10  0.00000000e+00  7.37864281e-01 
 3.49098430e-10  0.00000000e+00  7.43628910e-01 
 3.49600027e-10  0.00000000e+00  7.49271736e-01 
 3.49931537e-10  0.00000000e+00  7.52982182e-01 
 3.50216513e-10  0.00000000e+00  7.56159330e-01 
 3.50446043e-10  0.00000000e+00  7.58710158e-01 
 3.50873091e-10  0.00000000e+00  7.63436457e-01 
 3.51345788e-10  0.00000000e+00  7.68638192e-01 
 3.51969442e-10  0.00000000e+00  7.75452642e-01 
 3.52539375e-10  0.00000000e+00  7.81631040e-01 
 3.53195875e-10  0.00000000e+00  7.88688945e-01 
 3.53865951e-10  0.00000000e+00  7.95827236e-01 
 3.54606838e-10  0.00000000e+00  8.03642528e-01 
 3.55398918e-10  0.00000000e+00  8.11908012e-01 
 3.56271507e-10  0.00000000e+00  8.20906149e-01 
 3.57078888e-10  0.00000000e+00  8.29130773e-01 
 3.57842730e-10  0.00000000e+00  8.36820646e-01 
 3.58584297e-10  0.00000000e+00  8.44198541e-01 
 3.59336539e-10  0.00000000e+00  8.51590242e-01 
 3.60099503e-10  0.00000000e+00  8.58987044e-01 
 3.60904495e-10  0.00000000e+00  8.66675251e-01 
 3.61689313e-10  0.00000000e+00  8.74049424e-01 
 3.62457655e-10  0.00000000e+00  8.81146567e-01 
 3.63230376e-10  0.00000000e+00  8.88156836e-01 
 3.64026106e-10  0.00000000e+00  8.95237744e-01 
 3.64856335e-10  0.00000000e+00  9.02472291e-01 
 3.65732440e-10  0.00000000e+00  9.09933591e-01 
 3.66665032e-10  0.00000000e+00  9.17678578e-01 
 3.67666778e-10  0.00000000e+00  9.25770304e-01 
 3.68666073e-10  0.00000000e+00  9.33608196e-01 
 3.69692203e-10  0.00000000e+00  9.41415755e-01 
 3.70710405e-10  0.00000000e+00  9.48925512e-01 
 3.71574862e-10  0.00000000e+00  9.55119342e-01 
 3.72276541e-10  0.00000000e+00  9.60026667e-01 
 3.72998271e-10  0.00000000e+00  9.64963344e-01 
 3.73506316e-10  0.00000000e+00  9.68372714e-01 
 3.73788801e-10  0.00000000e+00  9.70245538e-01 
 3.74132014e-10  0.00000000e+00  9.72498844e-01 
 3.74818441e-10  0.00000000e+00  9.76933190e-01 
 3.75121439e-10  0.00000000e+00  9.78860396e-01 
 3.75292604e-10  0.00000000e+00  9.79941285e-01 
 3.75452858e-10  0.00000000e+00  9.80948466e-01 
 3.75657990e-10  0.00000000e+00  9.82230794e-01 
 3.75789780e-10  0.00000000e+00  9.83050163e-01 
 3.75943650e-10  0.00000000e+00  9.84002542e-01 
 3.76085790e-10  0.00000000e+00  9.84878322e-01 
 3.76248972e-10  0.00000000e+00  9.85878984e-01 
 3.76360204e-10  0.00000000e+00  9.86558632e-01 
 3.76467277e-10  0.00000000e+00  9.87210701e-01 
 3.76577511e-10  0.00000000e+00  9.87879485e-01 
 3.76677307e-10  0.00000000e+00  9.88483005e-01 
 3.76779464e-10  0.00000000e+00  9.89098906e-01 
 3.76937844e-10  0.00000000e+00  9.90049899e-01 
 3.77071100e-10  0.00000000e+00  9.90846453e-01 
 3.77179925e-10  0.00000000e+00  9.91494819e-01 
 3.77304966e-10  0.00000000e+00  9.92237275e-01 
 3.77407233e-10  0.00000000e+00  9.92842237e-01 
 3.77515138e-10  0.00000000e+00  9.93478529e-01 
 3.77640880e-10  0.00000000e+00  9.94217530e-01 
 3.77789706e-10  0.00000000e+00  9.95088661e-01 
 3.77972546e-10  0.00000000e+00  9.96153658e-01 
 3.78129545e-10  0.00000000e+00  9.97063299e-01 
 3.78292236e-10  0.00000000e+00  9.98001386e-01 
 3.78441601e-10  0.00000000e+00  9.98858643e-01 
 3.78617776e-10  0.00000000e+00  9.99864649e-01 
 3.78748757e-10  0.00000000e+00  1.00060916e+00 
 3.78910781e-10  0.00000000e+00  1.00152612e+00 
 3.79048703e-10  0.00000000e+00  1.00230345e+00 
 3.79204791e-10  0.00000000e+00  1.00317946e+00 
 3.79325444e-10  0.00000000e+00  1.00385356e+00 
 3.79446828e-10  0.00000000e+00  1.00452925e+00 
 3.79609715e-10  0.00000000e+00  1.00543228e+00 
 3.79760566e-10  0.00000000e+00  1.00626466e+00 
 3.79949661e-10  0.00000000e+00  1.00730274e+00 
 3.80187444e-10  0.00000000e+00  1.00859955e+00 
 3.80452296e-10  0.00000000e+00  1.01003309e+00 
 3.80726204e-10  0.00000000e+00  1.01150384e+00 
 3.80916125e-10  0.00000000e+00  1.01251603e+00 
 3.81106486e-10  0.00000000e+00  1.01352452e+00 
 3.81282699e-10  0.00000000e+00  1.01445292e+00 
 3.81534753e-10  0.00000000e+00  1.01577223e+00 
 3.81853532e-10  0.00000000e+00  1.01742638e+00 
 3.82111537e-10  0.00000000e+00  1.01875276e+00 
 3.82358173e-10  0.00000000e+00  1.02001053e+00 
 3.82618270e-10  0.00000000e+00  1.02132668e+00 
 3.82987172e-10  0.00000000e+00  1.02317510e+00 
 3.83370323e-10  0.00000000e+00  1.02507234e+00 
 3.83662964e-10  0.00000000e+00  1.02650509e+00 
 3.84012538e-10  0.00000000e+00  1.02819887e+00 
 3.84561688e-10  0.00000000e+00  1.03082283e+00 
 3.84973602e-10  0.00000000e+00  1.03275962e+00 
 3.85357901e-10  0.00000000e+00  1.03454277e+00 
 3.86126501e-10  0.00000000e+00  1.03804233e+00 
 3.86720523e-10  0.00000000e+00  1.04068641e+00 
 3.87470462e-10  0.00000000e+00  1.04395118e+00 
 3.88248961e-10  0.00000000e+00  1.04725473e+00 
 3.89090153e-10  0.00000000e+00  1.05072965e+00 
 3.90021426e-10  0.00000000e+00  1.05446515e+00 
 3.91010194e-10  0.00000000e+00  1.05830715e+00 
 3.92020383e-10  0.00000000e+00  1.06210510e+00 
 3.92994399e-10  0.00000000e+00  1.06565001e+00 
 3.93958185e-10  0.00000000e+00  1.06904924e+00 
 3.94869163e-10  0.00000000e+00  1.07216714e+00 
 3.95755600e-10  0.00000000e+00  1.07511608e+00 
 3.96589057e-10  0.00000000e+00  1.07781543e+00 
 3.97387375e-10  0.00000000e+00  1.08033690e+00 
 3.97553858e-10  0.00000000e+00  1.08085502e+00 
 3.97770529e-10  0.00000000e+00  1.08152544e+00 
 3.97974902e-10  0.00000000e+00  1.08215381e+00 
 3.98189781e-10  0.00000000e+00  1.08281042e+00 
 3.98532320e-10  0.00000000e+00  1.08384842e+00 
 3.98638157e-10  0.00000000e+00  1.08416695e+00 
 3.98704533e-10  0.00000000e+00  1.08436619e+00 
 3.98742581e-10  0.00000000e+00  1.08448022e+00 
 3.98767309e-10  0.00000000e+00  1.08455427e+00 
 3.98789148e-10  0.00000000e+00  1.08461962e+00 
 3.98812844e-10  0.00000000e+00  1.08469046e+00 
 3.98860234e-10  0.00000000e+00  1.08483200e+00 
 3.98944496e-10  0.00000000e+00  1.08508313e+00 
 3.99113020e-10  0.00000000e+00  1.08558327e+00 
 3.99270668e-10  0.00000000e+00  1.08604858e+00 
 3.99485649e-10  0.00000000e+00  1.08667916e+00 
 3.99728783e-10  0.00000000e+00  1.08738683e+00 
 3.99951093e-10  0.00000000e+00  1.08802897e+00 
 4.00182414e-10  0.00000000e+00  1.08869227e+00 
 4.00645057e-10  0.00000000e+00  1.09000444e+00 
 4.01149888e-10  0.00000000e+00  1.09141494e+00 
 4.01627132e-10  0.00000000e+00  1.09272851e+00 
 4.02012659e-10  0.00000000e+00  1.09377590e+00 
 4.02404967e-10  0.00000000e+00  1.09482948e+00 
 4.02742533e-10  0.00000000e+00  1.09572639e+00 
 4.03145257e-10  0.00000000e+00  1.09678509e+00 
 4.03588511e-10  0.00000000e+00  1.09793650e+00 
 4.04010899e-10  0.00000000e+00  1.09902073e+00 
 4.04461269e-10  0.00000000e+00  1.10016347e+00 
 4.04912250e-10  0.00000000e+00  1.10129462e+00 
 4.05414526e-10  0.00000000e+00  1.10253961e+00 
 4.05909193e-10  0.00000000e+00  1.10375110e+00 
 4.06432647e-10  0.00000000e+00  1.10501804e+00 
 4.07029382e-10  0.00000000e+00  1.10644431e+00 
 4.07580450e-10  0.00000000e+00  1.10774500e+00 
 4.08279550e-10  0.00000000e+00  1.10937338e+00 
 4.09007740e-10  0.00000000e+00  1.11104472e+00 
 4.09777790e-10  0.00000000e+00  1.11278576e+00 
 4.10625978e-10  0.00000000e+00  1.11467334e+00 
 4.11420521e-10  0.00000000e+00  1.11641396e+00 
 4.12224749e-10  0.00000000e+00  1.11814961e+00 
 4.13015719e-10  0.00000000e+00  1.11983178e+00 
 4.13822747e-10  0.00000000e+00  1.12152346e+00 
 4.14626306e-10  0.00000000e+00  1.12318377e+00 
 4.15446573e-10  0.00000000e+00  1.12485440e+00 
 4.16272073e-10  0.00000000e+00  1.12651149e+00 
 4.17117606e-10  0.00000000e+00  1.12818406e+00 
 4.17975336e-10  0.00000000e+00  1.12985551e+00 
 4.18856056e-10  0.00000000e+00  1.13154556e+00 
 4.19744732e-10  0.00000000e+00  1.13322413e+00 
 4.20662674e-10  0.00000000e+00  1.13492988e+00 
 4.21604337e-10  0.00000000e+00  1.13665005e+00 
 4.22574213e-10  0.00000000e+00  1.13839030e+00 
 4.23548963e-10  0.00000000e+00  1.14010702e+00 
 4.24523079e-10  0.00000000e+00  1.14179012e+00 
 4.25343594e-10  0.00000000e+00  1.14318248e+00 
 4.25846882e-10  0.00000000e+00  1.14402508e+00 
 4.26447028e-10  0.00000000e+00  1.14501835e+00 
 4.26799918e-10  0.00000000e+00  1.14559662e+00 
 4.27203665e-10  0.00000000e+00  1.14625296e+00 
 4.27493206e-10  0.00000000e+00  1.14672006e+00 
 4.27721954e-10  0.00000000e+00  1.14708694e+00 
 4.27972851e-10  0.00000000e+00  1.14748717e+00 
 4.28257543e-10  0.00000000e+00  1.14793857e+00 
 4.28563222e-10  0.00000000e+00  1.14842004e+00 
 4.29024086e-10  0.00000000e+00  1.14913972e+00 
 4.29231089e-10  0.00000000e+00  1.14946050e+00 
 4.29526782e-10  0.00000000e+00  1.14991603e+00 
 4.29763953e-10  0.00000000e+00  1.15027913e+00 
 4.30163698e-10  0.00000000e+00  1.15088654e+00 
 4.30525389e-10  0.00000000e+00  1.15143117e+00 
 4.30789947e-10  0.00000000e+00  1.15182659e+00 
 4.31003774e-10  0.00000000e+00  1.15214433e+00 
 4.31233233e-10  0.00000000e+00  1.15248342e+00 
 4.31367641e-10  0.00000000e+00  1.15268116e+00 
 4.31541848e-10  0.00000000e+00  1.15293646e+00 
 4.31771949e-10  0.00000000e+00  1.15327199e+00 
 4.32070532e-10  0.00000000e+00  1.15370452e+00 
 4.32504111e-10  0.00000000e+00  1.15432687e+00 
 4.32766066e-10  0.00000000e+00  1.15469957e+00 
 4.33090528e-10  0.00000000e+00  1.15515773e+00 
 4.33361888e-10  0.00000000e+00  1.15553798e+00 
 4.33753466e-10  0.00000000e+00  1.15608200e+00 
 4.34132273e-10  0.00000000e+00  1.15660303e+00 
 4.34447073e-10  0.00000000e+00  1.15703205e+00 
 4.34776719e-10  0.00000000e+00  1.15747747e+00 
 4.35178270e-10  0.00000000e+00  1.15801481e+00 
 4.35510162e-10  0.00000000e+00  1.15845455e+00 
 4.35816901e-10  0.00000000e+00  1.15885746e+00 
 4.36272504e-10  0.00000000e+00  1.15944969e+00 
 4.36725026e-10  0.00000000e+00  1.16003060e+00 
 4.37280246e-10  0.00000000e+00  1.16073351e+00 
 4.37746753e-10  0.00000000e+00  1.16131571e+00 
 4.38204761e-10  0.00000000e+00  1.16187987e+00 
 4.38986726e-10  0.00000000e+00  1.16282610e+00 
 4.39818503e-10  0.00000000e+00  1.16380937e+00 
 4.40453109e-10  0.00000000e+00  1.16454351e+00 
 4.41150277e-10  0.00000000e+00  1.16533409e+00 
 4.41891146e-10  0.00000000e+00  1.16615623e+00 
 4.42537434e-10  0.00000000e+00  1.16685829e+00 
 4.43184531e-10  0.00000000e+00  1.16754722e+00 
 4.43900230e-10  0.00000000e+00  1.16829296e+00 
 4.44797283e-10  0.00000000e+00  1.16920400e+00 
 4.45424658e-10  0.00000000e+00  1.16982575e+00 
 4.45986498e-10  0.00000000e+00  1.17037183e+00 
 4.46733463e-10  0.00000000e+00  1.17108241e+00 
 4.47397591e-10  0.00000000e+00  1.17169956e+00 
 4.48051651e-10  0.00000000e+00  1.17229405e+00 
 4.48931558e-10  0.00000000e+00  1.17307325e+00 
 4.49985349e-10  0.00000000e+00  1.17397600e+00 
 4.50983081e-10  0.00000000e+00  1.17480084e+00 
 4.51774723e-10  0.00000000e+00  1.17543507e+00 
 4.52453739e-10  0.00000000e+00  1.17596509e+00 
 4.52535673e-10  0.00000000e+00  1.17602817e+00 
 4.52699539e-10  0.00000000e+00  1.17615379e+00 
 4.53027271e-10  0.00000000e+00  1.17640281e+00 
 4.53064735e-10  0.00000000e+00  1.17643109e+00 
 4.53087877e-10  0.00000000e+00  1.17644854e+00 
 4.53100213e-10  0.00000000e+00  1.17645784e+00 
 4.53117214e-10  0.00000000e+00  1.17647064e+00 
 4.53151216e-10  0.00000000e+00  1.17649622e+00 
 4.53219220e-10  0.00000000e+00  1.17654731e+00 
 4.53355227e-10  0.00000000e+00  1.17664915e+00 
 4.53587836e-10  0.00000000e+00  1.17682234e+00 
 4.53787451e-10  0.00000000e+00  1.17696997e+00 
 4.53996158e-10  0.00000000e+00  1.17712333e+00 
 4.54112410e-10  0.00000000e+00  1.17720826e+00 
 4.54226567e-10  0.00000000e+00  1.17729128e+00 
 4.54345593e-10  0.00000000e+00  1.17737746e+00 
 4.54583643e-10  0.00000000e+00  1.17754870e+00 
 4.54969103e-10  0.00000000e+00  1.17782284e+00 
 4.55198302e-10  0.00000000e+00  1.17798403e+00 
 4.55466876e-10  0.00000000e+00  1.17817117e+00 
 4.55838099e-10  0.00000000e+00  1.17842673e+00 
 4.56156054e-10  0.00000000e+00  1.17864275e+00 
 4.56440527e-10  0.00000000e+00  1.17883378e+00 
 4.56734610e-10  0.00000000e+00  1.17902902e+00 
 4.57189450e-10  0.00000000e+00  1.17932652e+00 
 4.57642990e-10  0.00000000e+00  1.17961780e+00 
 4.58193553e-10  0.00000000e+00  1.17996419e+00 
 4.58849326e-10  0.00000000e+00  1.18036659e+00 
 4.59307227e-10  0.00000000e+00  1.18064106e+00 
 4.59721785e-10  0.00000000e+00  1.18088501e+00 
 4.60027765e-10  0.00000000e+00  1.18106234e+00 
 4.60272944e-10  0.00000000e+00  1.18120278e+00 
 4.60677532e-10  0.00000000e+00  1.18143137e+00 
 4.61102880e-10  0.00000000e+00  1.18166747e+00 
 4.61318440e-10  0.00000000e+00  1.18178550e+00 
 4.61642002e-10  0.00000000e+00  1.18196065e+00 
 4.61839159e-10  0.00000000e+00  1.18206621e+00 
 4.62039787e-10  0.00000000e+00  1.18217273e+00 
 4.62193156e-10  0.00000000e+00  1.18225355e+00 
 4.62364046e-10  0.00000000e+00  1.18234299e+00 
 4.62533190e-10  0.00000000e+00  1.18243088e+00 
 4.62712278e-10  0.00000000e+00  1.18252326e+00 
 4.62892272e-10  0.00000000e+00  1.18261540e+00 
 4.63101456e-10  0.00000000e+00  1.18272160e+00 
 4.63365439e-10  0.00000000e+00  1.18285429e+00 
 4.63571190e-10  0.00000000e+00  1.18295670e+00 
 4.63890073e-10  0.00000000e+00  1.18311368e+00 
 4.64362581e-10  0.00000000e+00  1.18334247e+00 
 4.64600857e-10  0.00000000e+00  1.18345614e+00 
 4.64893502e-10  0.00000000e+00  1.18359420e+00 
 4.65065716e-10  0.00000000e+00  1.18367465e+00 
 4.65410145e-10  0.00000000e+00  1.18383383e+00 
 4.65721931e-10  0.00000000e+00  1.18397597e+00 
 4.66040723e-10  0.00000000e+00  1.18411941e+00 
 4.66328944e-10  0.00000000e+00  1.18424747e+00 
 4.66639812e-10  0.00000000e+00  1.18438388e+00 
 4.67252419e-10  0.00000000e+00  1.18464759e+00 
 4.67651779e-10  0.00000000e+00  1.18481593e+00 
 4.68046557e-10  0.00000000e+00  1.18497964e+00 
 4.68431761e-10  0.00000000e+00  1.18513683e+00 
 4.68819385e-10  0.00000000e+00  1.18529250e+00 
 4.69280431e-10  0.00000000e+00  1.18547443e+00 
 4.69631515e-10  0.00000000e+00  1.18561064e+00 
 4.69973479e-10  0.00000000e+00  1.18574143e+00 
 4.70289713e-10  0.00000000e+00  1.18586074e+00 
 4.70572500e-10  0.00000000e+00  1.18596613e+00 
 4.70947006e-10  0.00000000e+00  1.18610382e+00 
 4.71417063e-10  0.00000000e+00  1.18627365e+00 
 4.71859260e-10  0.00000000e+00  1.18643042e+00 
 4.72302270e-10  0.00000000e+00  1.18658464e+00 
 4.72717580e-10  0.00000000e+00  1.18672669e+00 
 4.73018254e-10  0.00000000e+00  1.18682803e+00 
 4.73397636e-10  0.00000000e+00  1.18695414e+00 
 4.73994858e-10  0.00000000e+00  1.18714872e+00 
 4.74508957e-10  0.00000000e+00  1.18731245e+00 
 4.75267848e-10  0.00000000e+00  1.18754797e+00 
 4.75975780e-10  0.00000000e+00  1.18776123e+00 
 4.76733432e-10  0.00000000e+00  1.18798284e+00 
 4.77513305e-10  0.00000000e+00  1.18820408e+00 
 4.78411838e-10  0.00000000e+00  1.18845073e+00 
 4.79374518e-10  0.00000000e+00  1.18870565e+00 
 4.80424135e-10  0.00000000e+00  1.18897321e+00 
 4.81123049e-10  0.00000000e+00  1.18914570e+00 
 4.81835069e-10  0.00000000e+00  1.18931708e+00 
 4.82283108e-10  0.00000000e+00  1.18942275e+00 
 4.82625080e-10  0.00000000e+00  1.18950232e+00 
 4.83156611e-10  0.00000000e+00  1.18962419e+00 
 4.83351953e-10  0.00000000e+00  1.18966845e+00 
 4.83587534e-10  0.00000000e+00  1.18972147e+00 
 4.83758221e-10  0.00000000e+00  1.18975966e+00 
 4.83968511e-10  0.00000000e+00  1.18980646e+00 
 4.84118897e-10  0.00000000e+00  1.18983975e+00 
 4.84260564e-10  0.00000000e+00  1.18987098e+00 
 4.84399653e-10  0.00000000e+00  1.18990151e+00 
 4.84552511e-10  0.00000000e+00  1.18993491e+00 
 4.84738026e-10  0.00000000e+00  1.18997523e+00 
 4.84943515e-10  0.00000000e+00  1.19001965e+00 
 4.85157141e-10  0.00000000e+00  1.19006554e+00 
 4.85376706e-10  0.00000000e+00  1.19011242e+00 
 4.85612402e-10  0.00000000e+00  1.19016244e+00 
 4.85841153e-10  0.00000000e+00  1.19021070e+00 
 4.86008088e-10  0.00000000e+00  1.19024574e+00 
 4.86116932e-10  0.00000000e+00  1.19026852e+00 
 4.86229430e-10  0.00000000e+00  1.19029201e+00 
 4.86298427e-10  0.00000000e+00  1.19030639e+00 
 4.86388785e-10  0.00000000e+00  1.19032518e+00 
 4.86507953e-10  0.00000000e+00  1.19034990e+00 
 4.86633546e-10  0.00000000e+00  1.19037588e+00 
 4.86763486e-10  0.00000000e+00  1.19040268e+00 
 4.86974634e-10  0.00000000e+00  1.19044608e+00 
 4.87359168e-10  0.00000000e+00  1.19052470e+00 
 4.87551727e-10  0.00000000e+00  1.19056391e+00 
 4.87728039e-10  0.00000000e+00  1.19059974e+00 
 4.87858993e-10  0.00000000e+00  1.19062632e+00 
 4.88017212e-10  0.00000000e+00  1.19065839e+00 
 4.88118911e-10  0.00000000e+00  1.19067898e+00 
 4.88223657e-10  0.00000000e+00  1.19070017e+00 
 4.88318750e-10  0.00000000e+00  1.19071940e+00 
 4.88405245e-10  0.00000000e+00  1.19073689e+00 
 4.88501331e-10  0.00000000e+00  1.19075631e+00 
 4.88677792e-10  0.00000000e+00  1.19079197e+00 
 4.88917676e-10  0.00000000e+00  1.19084047e+00 
 4.89073600e-10  0.00000000e+00  1.19087202e+00 
 4.89323256e-10  0.00000000e+00  1.19092264e+00 
 4.89556327e-10  0.00000000e+00  1.19097003e+00 
 4.90003143e-10  0.00000000e+00  1.19106143e+00 
 4.90265106e-10  0.00000000e+00  1.19111542e+00 
 4.90508801e-10  0.00000000e+00  1.19116599e+00 
 4.90682045e-10  0.00000000e+00  1.19120216e+00 
 4.90873893e-10  0.00000000e+00  1.19124246e+00 
 4.91061260e-10  0.00000000e+00  1.19128208e+00 
