 time            v(A)            v(B)            v(A_GT_B)       v(A_LT_B)       v(A_EQ_B)      
 2.38226851e-10  1.20000000e+00  0.00000000e+00 -9.76452341e-03  3.44708697e-04  1.19930762e+00 
 2.40575103e-10  1.20000000e+00  0.00000000e+00 -7.52378582e-03  4.12291634e-04  1.19930603e+00 
 2.42806069e-10  1.20000000e+00  0.00000000e+00 -4.91649085e-03  4.65948115e-04  1.19930394e+00 
 2.45244834e-10  1.20000000e+00  0.00000000e+00 -1.48951124e-03  5.12843054e-04  1.19930111e+00 
 2.46121889e-10  1.20000000e+00  0.00000000e+00 -1.02480725e-04  5.26763968e-04  1.19929998e+00 
 2.46639617e-10  1.20000000e+00  0.00000000e+00  7.10659875e-04  5.34273746e-04  1.19929928e+00 
 2.47113888e-10  1.20000000e+00  0.00000000e+00  1.48105947e-03  5.40701456e-04  1.19929863e+00 
 2.47653182e-10  1.20000000e+00  0.00000000e+00  2.39067675e-03  5.47495297e-04  1.19929788e+00 
 2.48555016e-10  1.20000000e+00  0.00000000e+00  3.99384227e-03  5.57659367e-04  1.19929658e+00 
 2.50358682e-10  1.20000000e+00  0.00000000e+00  7.52283953e-03  5.73719773e-04  1.19929387e+00 
 2.52532624e-10  1.20000000e+00  0.00000000e+00  1.23839381e-02  5.86066438e-04  1.19929044e+00 
 2.55195383e-10  1.20000000e+00  0.00000000e+00  1.93608150e-02  5.91925477e-04  1.19928606e+00 
 2.57507255e-10  1.20000000e+00  0.00000000e+00  2.64723862e-02  5.89812217e-04  1.19928210e+00 
 2.59508098e-10  1.20000000e+00  0.00000000e+00  3.35525421e-02  5.83413234e-04  1.19927855e+00 
 2.61312130e-10  1.20000000e+00  0.00000000e+00  4.07915051e-02  5.74566373e-04  1.19927522e+00 
 2.63040065e-10  1.20000000e+00  0.00000000e+00  4.86026912e-02  5.63777412e-04  1.19927186e+00 
 2.65078532e-10  1.20000000e+00  0.00000000e+00  5.90699795e-02  5.48635830e-04  1.19926758e+00 
 2.66978953e-10  1.20000000e+00  0.00000000e+00  7.01334622e-02  5.32589135e-04  1.19926318e+00 
 2.68775852e-10  1.20000000e+00  0.00000000e+00  8.17852893e-02  5.16067716e-04  1.19925853e+00 
 2.70424152e-10  1.20000000e+00  0.00000000e+00  9.35104698e-02  5.00023992e-04  1.19925378e+00 
 2.72268355e-10  1.20000000e+00  0.00000000e+00  1.07817176e-01  4.81343949e-04  1.19924777e+00 
 2.74197775e-10  1.20000000e+00  0.00000000e+00  1.24106375e-01  4.61254249e-04  1.19924059e+00 
 2.76280393e-10  1.20000000e+00  0.00000000e+00  1.43146777e-01  4.39251729e-04  1.19923164e+00 
 2.78271047e-10  1.20000000e+00  0.00000000e+00  1.62690290e-01  4.18168468e-04  1.19922181e+00 
 2.80540557e-10  1.20000000e+00  0.00000000e+00  1.86473185e-01  3.94343522e-04  1.19920894e+00 
 2.82755797e-10  1.20000000e+00  0.00000000e+00  2.11129478e-01  3.71519647e-04  1.19919461e+00 
 2.85013234e-10  1.20000000e+00  0.00000000e+00  2.37614972e-01  3.48881135e-04  1.19917823e+00 
 2.87222402e-10  1.20000000e+00  0.00000000e+00  2.64766149e-01  3.27463352e-04  1.19916053e+00 
 2.89640572e-10  1.20000000e+00  0.00000000e+00  2.95774526e-01  3.04968068e-04  1.19913938e+00 
 2.92140586e-10  1.20000000e+00  0.00000000e+00  3.29136444e-01  2.82840068e-04  1.19911512e+00 
 2.92598745e-10  1.20000000e+00  0.00000000e+00  3.35386990e-01  2.78913732e-04  1.19911040e+00 
 2.92877822e-10  1.20000000e+00  0.00000000e+00  3.39214074e-01  2.76542166e-04  1.19910754e+00 
 2.93314681e-10  1.20000000e+00  0.00000000e+00  3.45235537e-01  2.72860689e-04  1.19910317e+00 
 2.93500004e-10  1.20000000e+00  0.00000000e+00  3.47800648e-01  2.71310482e-04  1.19910138e+00 
 2.93793932e-10  1.20000000e+00  0.00000000e+00  3.51881775e-01  2.68866229e-04  1.19909861e+00 
 2.94381787e-10  1.20000000e+00  0.00000000e+00  3.60093564e-01  2.64031917e-04  1.19909322e+00 
 2.95493253e-10  1.20000000e+00  0.00000000e+00  3.75786058e-01  2.55092064e-04  1.19908306e+00 
 2.96961678e-10  1.20000000e+00  0.00000000e+00  3.96840160e-01  2.43680829e-04  1.19906914e+00 
 2.98660546e-10  1.20000000e+00  0.00000000e+00  4.21638403e-01  2.31034361e-04  1.19905185e+00 
 3.00299891e-10  1.20000000e+00  0.00000000e+00  4.45988240e-01  2.19381749e-04  1.19903377e+00 
 3.01838069e-10  1.20000000e+00  0.00000000e+00  4.69187587e-01  2.08927680e-04  1.19901537e+00 
 3.03482035e-10  1.20000000e+00  0.00000000e+00  4.94333296e-01  1.98256434e-04  1.19899392e+00 
 3.05074929e-10  1.20000000e+00  0.00000000e+00  5.19018763e-01  1.88402708e-04  1.19897120e+00 
 3.07046135e-10  1.20000000e+00  0.00000000e+00  5.49964496e-01  1.76855867e-04  1.19894035e+00 
 3.08440904e-10  1.20000000e+00  0.00000000e+00  5.72102781e-01  1.69107441e-04  1.19891682e+00 
 3.09935044e-10  1.20000000e+00  0.00000000e+00  5.96017013e-01  1.61180210e-04  1.19889031e+00 
 3.11614442e-10  1.20000000e+00  0.00000000e+00  6.23108473e-01  1.52711648e-04  1.19885922e+00 
 3.13295635e-10  1.20000000e+00  0.00000000e+00  6.50414726e-01  1.44680767e-04  1.19882702e+00 
 3.15404466e-10  1.20000000e+00  0.00000000e+00  6.84862051e-01  1.35208873e-04  1.19878557e+00 
 3.17753575e-10  1.20000000e+00  0.00000000e+00  7.23364453e-01  1.25415302e-04  1.19873874e+00 
 3.19959512e-10  1.20000000e+00  0.00000000e+00  7.59469251e-01  1.16921012e-04  1.19869485e+00 
 3.21953890e-10  1.20000000e+00  0.00000000e+00  7.91860282e-01  1.09808542e-04  1.19865570e+00 
 3.23509705e-10  1.20000000e+00  0.00000000e+00  8.16813577e-01  1.04621449e-04  1.19862574e+00 
 3.24813978e-10  1.20000000e+00  0.00000000e+00  8.37415571e-01  1.00506455e-04  1.19860111e+00 
 3.25966644e-10  1.20000000e+00  0.00000000e+00  8.55303093e-01  9.70383084e-05  1.19857976e+00 
 3.27078014e-10  1.20000000e+00  0.00000000e+00  8.72195898e-01  9.38367376e-05  1.19855955e+00 
 3.28253166e-10  1.20000000e+00  0.00000000e+00  8.89612659e-01  9.05968903e-05  1.19853855e+00 
 3.29545904e-10  1.20000000e+00  0.00000000e+00  9.08178689e-01  8.71992817e-05  1.19851587e+00 
 3.30916591e-10  1.20000000e+00  0.00000000e+00  9.27117338e-01  8.37800501e-05  1.19849231e+00 
 3.32399561e-10  1.20000000e+00  0.00000000e+00  9.46661530e-01  8.02831831e-05  1.19846741e+00 
 3.33866332e-10  1.20000000e+00  0.00000000e+00  9.64957635e-01  7.70210308e-05  1.19844344e+00 
 3.35055358e-10  1.20000000e+00  0.00000000e+00  9.79014215e-01  7.45135903e-05  1.19842459e+00 
 3.36323720e-10  1.20000000e+00  0.00000000e+00  9.93218561e-01  7.19686013e-05  1.19840520e+00 
 3.37448194e-10  1.20000000e+00  0.00000000e+00  1.00512513e+00  6.98213436e-05  1.19838880e+00 
 3.38650811e-10  1.20000000e+00  0.00000000e+00  1.01716479e+00  6.76361558e-05  1.19837231e+00 
 3.39783385e-10  1.20000000e+00  0.00000000e+00  1.02786221e+00  6.56817419e-05  1.19835788e+00 
 3.41723985e-10  1.20000000e+00  0.00000000e+00  1.04482881e+00  6.25570931e-05  1.19833547e+00 
